collected,Active,Active(anon),Active(file),AnonHugePages,AnonPages,Bounce,Buffers,Cached,CmaFree,CmaTotal,CommitLimit,Committed_AS,DirectMap1G,DirectMap2M,DirectMap4k,Dirty,HardwareCorrupted,HugePages_Free,HugePages_Rsvd,HugePages_Surp,HugePages_Total,Hugepagesize,Inactive,Inactive(anon),Inactive(file),KernelStack,Mapped,MemAvailable,MemFree,MemTotal,Mlocked,NFS_Unstable,PageTables,SReclaimable,SUnreclaim,Shmem,ShmemHugePages,ShmemPmdMapped,Slab,SwapCached,SwapFree,SwapTotal,Unevictable,VmallocChunk,VmallocTotal,VmallocUsed,Writeback,WritebackTmp,avg_latency,b,bi,bo,buff,cache,cs,free,id,in,max_latency,min_latency,nvme2n1_%rrqm,nvme2n1_%util,nvme2n1_%wrqm,nvme2n1_aqu-sz,nvme2n1_r/s,nvme2n1_rMB/s,nvme2n1_r_await,nvme2n1_rareq-sz,nvme2n1_rrqm/s,nvme2n1_svctm,nvme2n1_w/s,nvme2n1_wMB/s,nvme2n1_w_await,nvme2n1_wareq-sz,nvme2n1_wrqm/s,r,rate,si,so,st,swpd,sy,us,wa
2020-08-28 21:42:40,16836688.0,3746540.0,13090148.0,0.0,73176.0,0.0,217312.0,62119636.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,16888.0,0.0,0.0,0.0,0.0,0.0,2048.0,45561632.0,624512.0,44937120.0,8896.0,4331544.0,59813636.0,459828.0,65945364.0,11448.0,0.0,240228.0,2051868.0,264952.0,4303648.0,0.0,0.0,2316820.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,0.0,0.0,3.465,6.0,65604.0,253488.0,217312.0,64118056.0,150391.0,511152.0,51.0,37560.0,40.857,0.46299999999999997,0.0,100.8,0.0,113.72,6841.0,60.33,1.41,9.03,0.0,0.03,22890.0,248.7,4.58,11.13,0.0,1.0,6925.0,0.0,0.0,0.0,151552.0,5.0,9.0,34.0
2020-08-28 21:42:41,16842268.0,3746580.0,13095688.0,0.0,73176.0,0.0,217312.0,62150168.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,15540.0,0.0,0.0,0.0,0.0,0.0,2048.0,45587332.0,624472.0,44962860.0,8896.0,4331544.0,59813052.0,426872.0,65945364.0,11448.0,0.0,240228.0,2052960.0,265048.0,4303648.0,0.0,0.0,2318008.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,32.0,0.0,2.937,15.0,78776.0,300928.0,217312.0,64214644.0,179348.0,415928.0,49.0,43794.0,25.025,0.424,0.0,100.8,0.0,104.47,8051.0,72.2,1.35,9.18,0.0,0.03,24547.0,274.22,3.82,11.44,0.0,9.0,8132.0,0.0,0.0,0.0,151552.0,6.0,11.0,35.0
2020-08-28 21:42:42,16802824.0,3746584.0,13056240.0,0.0,73180.0,0.0,217324.0,62039624.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,10380.0,0.0,0.0,0.0,0.0,0.0,2048.0,45516664.0,624472.0,44892192.0,8896.0,4331544.0,59812724.0,535032.0,65945364.0,11448.0,0.0,240228.0,2054588.0,265016.0,4303648.0,0.0,0.0,2319604.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,0.0,0.0,2.869,10.0,94808.0,389684.0,217316.0,64183736.0,216297.0,445252.0,42.0,51170.0,24.715,0.439,0.0,101.2,0.0,83.11,10477.0,93.25,1.25,9.11,0.0,0.02,32517.0,379.05,2.18,11.94,0.0,14.0,8338.0,0.0,0.0,0.0,151552.0,7.0,14.0,37.0
2020-08-28 21:42:43,16831712.0,3746584.0,13085128.0,0.0,73180.0,0.0,217324.0,62138972.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,12312.0,0.0,0.0,0.0,0.0,0.0,2048.0,45586648.0,624472.0,44962176.0,8896.0,4331544.0,59812652.0,435380.0,65945364.0,11448.0,0.0,240228.0,2055296.0,265080.0,4303648.0,0.0,0.0,2320376.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,64.0,0.0,2.907,6.0,96084.0,388392.0,217324.0,64140232.0,219709.0,489352.0,43.0,52646.0,22.448,0.435,0.0,100.8,0.0,85.7,10475.0,93.11,1.18,9.1,0.0,0.02,33479.0,374.27,2.21,11.45,0.0,17.0,8259.0,0.0,0.0,0.0,151552.0,7.0,13.0,36.0
2020-08-28 21:42:44,16811036.0,3746552.0,13064484.0,0.0,73184.0,0.0,217324.0,62097596.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,13304.0,0.0,0.0,0.0,0.0,0.0,2048.0,45566056.0,624508.0,44941548.0,8896.0,4331544.0,59810760.0,473776.0,65945364.0,11448.0,0.0,240228.0,2056280.0,265496.0,4303648.0,0.0,0.0,2321776.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,24.0,0.0,2.784,9.0,95132.0,382616.0,217324.0,64228892.0,216766.0,400220.0,44.0,52478.0,36.579,0.41,0.0,100.8,0.0,88.1,10522.0,93.41,1.17,9.09,0.0,0.02,34097.0,379.35,2.23,11.39,0.0,14.0,8690.0,0.0,0.0,0.0,151552.0,7.0,12.0,37.0
2020-08-28 21:42:45,16798672.0,3746512.0,13052160.0,0.0,73184.0,0.0,217336.0,62092372.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,2604.0,0.0,0.0,0.0,0.0,0.0,2048.0,45572092.0,624548.0,44947544.0,8896.0,4331544.0,59811888.0,479400.0,65945364.0,11448.0,0.0,240228.0,2058112.0,265080.0,4303648.0,0.0,0.0,2323192.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,16.0,0.0,2.119,13.0,95396.0,373312.0,217328.0,64219836.0,215017.0,408592.0,45.0,51315.0,10.038,0.409,0.0,100.4,0.0,86.16,10570.0,93.86,1.18,9.09,0.0,0.02,32942.0,369.72,2.26,11.49,0.0,0.0,11330.0,0.0,0.0,0.0,151552.0,7.0,13.0,34.0
2020-08-28 21:42:46,16792476.0,3746604.0,13045872.0,0.0,73188.0,0.0,217336.0,62098144.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,5032.0,0.0,0.0,0.0,0.0,0.0,2048.0,45585444.0,624460.0,44960984.0,8896.0,4331544.0,59811680.0,472208.0,65945364.0,11448.0,0.0,240228.0,2057944.0,265080.0,4303648.0,0.0,0.0,2323024.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,72.0,0.0,2.199,14.0,134252.0,204052.0,217336.0,64229844.0,302797.0,398924.0,36.0,31869.0,10.957,0.45299999999999996,0.0,101.2,0.2,25.44,14227.0,125.88,1.0,9.06,0.0,0.04,8657.0,226.11,1.33,26.75,17.0,7.0,10907.0,0.0,0.0,0.0,151552.0,9.0,17.0,39.0
2020-08-28 21:42:47,16763988.0,3746516.0,13017472.0,0.0,73188.0,0.0,217344.0,62030576.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,6972.0,0.0,0.0,0.0,0.0,0.0,2048.0,45546200.0,624548.0,44921652.0,8896.0,4331544.0,59812108.0,541524.0,65945364.0,11448.0,0.0,240228.0,2056788.0,265080.0,4303648.0,0.0,0.0,2321868.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,8.0,0.0,2.184,7.0,127520.0,178936.0,217336.0,64218740.0,283723.0,409712.0,38.0,29493.0,7.297999999999999,0.457,0.0,100.0,0.0,12.75,13827.0,122.88,0.93,9.1,0.0,0.06,4097.0,172.51,0.2,43.12,0.0,11.0,10985.0,0.0,0.0,0.0,151552.0,9.0,18.0,34.0
2020-08-28 21:42:48,16770272.0,3746608.0,13023664.0,0.0,73192.0,0.0,217344.0,62104104.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,9432.0,0.0,0.0,0.0,0.0,0.0,2048.0,45612720.0,624460.0,44988260.0,8896.0,4331544.0,59812264.0,469220.0,65945364.0,11448.0,0.0,240228.0,2056448.0,265080.0,4303648.0,0.0,0.0,2321528.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,120.0,0.0,2.28,13.0,128956.0,180020.0,217344.0,64149748.0,285405.0,479772.0,39.0,29594.0,10.952,0.45899999999999996,0.0,101.2,0.0,12.88,14118.0,125.83,0.9,9.13,0.0,0.05,4301.0,176.1,0.2,41.93,0.0,8.0,10530.0,0.0,0.0,0.0,151552.0,9.0,17.0,36.0
2020-08-28 21:42:49,16747828.0,3746568.0,13001260.0,0.0,73192.0,0.0,217344.0,62041160.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,11836.0,0.0,0.0,0.0,0.0,0.0,2048.0,45572140.0,624500.0,44947640.0,8896.0,4331544.0,59812152.0,532828.0,65945364.0,11448.0,0.0,240228.0,2055752.0,265080.0,4303648.0,0.0,0.0,2320832.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,56.0,0.0,2.194,13.0,127228.0,174768.0,217344.0,64165788.0,279991.0,463776.0,40.0,29226.0,9.442,0.451,0.0,100.8,0.0,12.46,14183.0,126.18,0.87,9.11,0.0,0.06,4059.0,172.96,0.22,43.63,0.0,8.0,10946.0,0.0,0.0,0.0,151552.0,9.0,16.0,35.0
2020-08-28 21:42:50,16777612.0,3746572.0,13031040.0,0.0,73196.0,0.0,217344.0,62165564.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,13932.0,0.0,0.0,0.0,0.0,0.0,2048.0,45667880.0,624500.0,45043380.0,8896.0,4331544.0,59810552.0,405708.0,65945364.0,11448.0,0.0,240228.0,2055752.0,266328.0,4303648.0,0.0,0.0,2322080.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,1560.0,0.0,3.467,2.0,124152.0,169712.0,217344.0,64171480.0,274566.0,457684.0,41.0,28268.0,32.41,0.39899999999999997,0.0,100.4,0.0,12.21,13555.0,120.5,0.9,9.1,0.0,0.06,3700.0,165.39,0.25,45.77,0.0,2.0,6900.0,0.0,0.0,0.0,151552.0,8.0,16.0,35.0
2020-08-28 21:42:51,16740212.0,3746612.0,12993600.0,0.0,73196.0,0.0,217344.0,62027816.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,11500.0,0.0,0.0,0.0,0.0,0.0,2048.0,45567092.0,624460.0,44942632.0,8896.0,4331544.0,59811500.0,544940.0,65945364.0,11448.0,0.0,240228.0,2055656.0,265016.0,4303648.0,0.0,0.0,2320672.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,376.0,0.0,3.335,5.0,98300.0,278064.0,217344.0,64195688.0,226380.0,433320.0,43.0,40158.0,31.555,0.4,0.0,100.4,0.0,53.7,11860.0,105.11,1.02,9.07,0.0,0.04,15430.0,241.41,2.75,16.02,0.0,14.0,7216.0,0.0,0.0,0.0,151552.0,7.0,14.0,36.0
2020-08-28 21:42:52,16766408.0,3746576.0,13019832.0,0.0,73200.0,0.0,217352.0,62133220.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,13120.0,0.0,0.0,0.0,0.0,0.0,2048.0,45646484.0,624500.0,45021984.0,8896.0,4331544.0,59812272.0,440448.0,65945364.0,11448.0,0.0,240228.0,2055336.0,265080.0,4303648.0,0.0,0.0,2320416.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,80.0,0.0,3.248,16.0,86892.0,329852.0,217344.0,64128396.0,197954.0,499432.0,44.0,45764.0,30.688000000000002,0.408,0.0,101.2,0.0,98.95,9134.0,80.7,1.33,9.05,0.0,0.03,29801.0,326.3,2.89,11.21,0.0,1.0,7359.0,0.0,0.0,0.0,151552.0,7.0,11.0,38.0
2020-08-28 21:42:53,16745924.0,3746536.0,12999388.0,0.0,73200.0,0.0,217352.0,62068384.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,14800.0,0.0,0.0,0.0,0.0,0.0,2048.0,45602080.0,624540.0,44977540.0,8896.0,4331544.0,59813072.0,506276.0,65945364.0,11448.0,0.0,240228.0,2055196.0,265080.0,4303648.0,0.0,0.0,2320276.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,0.0,0.0,3.034,18.0,84916.0,350860.0,217352.0,64229848.0,193754.0,399044.0,45.0,49183.0,26.173000000000002,0.42700000000000005,0.0,101.2,0.0,96.67,9482.0,84.01,1.33,9.07,0.0,0.03,30424.0,335.1,2.79,11.28,0.0,1.0,7918.0,0.0,0.0,0.0,151552.0,6.0,12.0,37.0
2020-08-28 21:42:54,16726736.0,3746628.0,12980108.0,0.0,73204.0,0.0,217352.0,62024568.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,16248.0,0.0,0.0,0.0,0.0,0.0,2048.0,45577140.0,624452.0,44952688.0,8896.0,4331544.0,59810024.0,546132.0,65945364.0,11448.0,0.0,240228.0,2056424.0,266392.0,4303648.0,0.0,0.0,2322816.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,1680.0,0.0,3.377,6.0,90940.0,358416.0,217352.0,64168472.0,203031.0,459952.0,46.0,49842.0,36.66,0.397,0.0,100.8,0.0,94.75,9763.0,87.02,1.26,9.13,0.0,0.02,32042.0,349.72,2.57,11.18,0.0,2.0,7131.0,0.0,0.0,0.0,151552.0,7.0,11.0,36.0
2020-08-28 21:42:55,16752200.0,3746628.0,13005572.0,0.0,73204.0,0.0,217356.0,62125592.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,11016.0,0.0,0.0,0.0,0.0,0.0,2048.0,45652880.0,624452.0,45028428.0,8896.0,4331544.0,59811384.0,446192.0,65945364.0,11448.0,0.0,240228.0,2056644.0,265024.0,4303648.0,0.0,0.0,2321668.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,32.0,0.0,3.252,15.0,89920.0,339928.0,217356.0,64135804.0,207663.0,493188.0,44.0,45178.0,30.043000000000003,0.442,0.0,102.0,0.0,84.68,10091.0,89.16,1.24,9.05,0.0,0.03,28268.0,341.63,2.58,12.38,0.0,8.0,7325.0,0.0,0.0,0.0,151552.0,7.0,12.0,37.0
2020-08-28 21:42:56,16730772.0,3746640.0,12984132.0,0.0,73204.0,0.0,217356.0,62081712.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,12312.0,0.0,0.0,0.0,0.0,0.0,2048.0,45630336.0,624440.0,45005896.0,8896.0,4331544.0,59810444.0,487656.0,65945364.0,11448.0,0.0,240228.0,2058088.0,266464.0,4303648.0,0.0,0.0,2324552.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,1536.0,0.0,4.92,10.0,82400.0,351024.0,217356.0,64079876.0,187500.0,547612.0,44.0,48002.0,41.162,0.466,0.0,100.8,0.0,104.65,9066.0,80.84,1.36,9.13,0.0,0.03,30932.0,337.05,2.98,11.16,0.0,0.0,4915.0,0.0,0.0,0.0,151552.0,7.0,12.0,37.0
2020-08-28 21:42:57,16748028.0,3746820.0,13001208.0,0.0,73208.0,0.0,217364.0,62157808.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,13444.0,0.0,0.0,0.0,0.0,0.0,2048.0,45688688.0,624264.0,45064424.0,8896.0,4331544.0,59812064.0,412588.0,65945364.0,11448.0,0.0,240228.0,2059172.0,265036.0,4303648.0,0.0,0.0,2324208.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,112.0,0.0,4.414,5.0,69908.0,262264.0,217356.0,64183840.0,160341.0,443636.0,49.0,38135.0,38.477,0.48200000000000004,0.0,100.8,0.0,109.96,7762.0,69.11,1.46,9.12,0.0,0.03,24088.0,271.62,4.05,11.55,0.0,5.0,3278.0,0.0,0.0,0.0,151552.0,5.0,8.0,37.0
2020-08-28 21:42:58,16717232.0,3746620.0,12970612.0,0.0,73208.0,0.0,217364.0,62051504.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,14172.0,0.0,0.0,0.0,0.0,0.0,2048.0,45612804.0,624464.0,44988340.0,8896.0,4331544.0,59812768.0,519720.0,65945364.0,11448.0,0.0,240228.0,2059424.0,265164.0,4303648.0,0.0,0.0,2324588.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,24.0,0.0,,14.0,63728.0,243064.0,217364.0,64081024.0,146654.0,547148.0,50.0,36104.0,,,0.0,100.8,0.0,107.22,7149.0,63.12,1.6,9.04,0.0,0.04,20731.0,236.74,4.66,11.69,0.0,1.0,,0.0,0.0,0.0,151552.0,5.0,9.0,36.0
2020-08-28 21:42:59,16742656.0,3746624.0,12996032.0,0.0,73212.0,0.0,217380.0,62140436.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,3128.0,0.0,0.0,0.0,0.0,0.0,2048.0,45676836.0,624464.0,45052372.0,8896.0,4331544.0,59813532.0,431016.0,65945364.0,11448.0,0.0,240228.0,2059440.0,265068.0,4303648.0,0.0,0.0,2324508.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,0.0,0.0,,9.0,60284.0,231848.0,217364.0,64142960.0,140348.0,486864.0,52.0,34270.0,,,0.0,100.4,0.0,107.46,6856.0,61.22,1.48,9.14,0.0,0.04,20140.0,230.59,4.86,11.72,0.0,3.0,,0.0,0.0,0.0,151552.0,5.0,9.0,34.0
2020-08-28 21:43:00,16705752.0,3746604.0,12959148.0,0.0,73212.0,0.0,217380.0,62025368.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,5288.0,0.0,0.0,0.0,0.0,0.0,2048.0,45598784.0,624484.0,44974300.0,8896.0,4331544.0,59812112.0,544608.0,65945364.0,11448.0,0.0,240228.0,2059384.0,265068.0,4303648.0,0.0,0.0,2324452.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,40.0,0.0,,11.0,117504.0,198036.0,217380.0,64172840.0,264337.0,456312.0,42.0,30303.0,,,0.0,100.4,0.2,39.9,11588.0,102.32,1.03,9.04,0.0,0.05,8372.0,197.19,3.52,24.12,17.0,6.0,,0.0,0.0,0.0,151552.0,9.0,16.0,34.0
2020-08-28 21:43:01,16737140.0,3746584.0,12990556.0,0.0,73216.0,0.0,217380.0,62149476.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,8232.0,0.0,0.0,0.0,0.0,0.0,2048.0,45691972.0,624508.0,45067464.0,8896.0,4331544.0,59812204.0,420352.0,65945364.0,11448.0,0.0,240228.0,2059160.0,265068.0,4303648.0,0.0,0.0,2324228.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,40.0,0.0,,13.0,130820.0,187072.0,217380.0,64164140.0,297358.0,465240.0,39.0,30862.0,,,0.0,100.0,0.0,13.35,14357.0,127.21,0.92,9.07,0.0,0.05,4377.0,180.91,0.22,42.32,0.0,0.0,,0.0,0.0,0.0,151552.0,8.0,17.0,35.0
2020-08-28 21:43:02,16733796.0,3746544.0,12987252.0,0.0,73216.0,0.0,217388.0,62135852.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,8140.0,0.0,0.0,0.0,0.0,0.0,2048.0,45681964.0,624548.0,45057416.0,8896.0,4331544.0,59813756.0,435480.0,65945364.0,11448.0,0.0,240228.0,2058936.0,265068.0,4303648.0,0.0,0.0,2324004.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,72.0,0.0,,18.0,141340.0,203816.0,217380.0,64117496.0,314576.0,513352.0,37.0,32534.0,,,0.0,101.2,0.0,13.46,15547.0,137.43,0.86,9.05,0.0,0.05,4991.0,195.91,0.17,40.19,0.0,6.0,,0.0,0.0,0.0,151552.0,9.0,18.0,36.0
2020-08-28 21:43:03,16730456.0,3746636.0,12983820.0,0.0,73220.0,0.0,217388.0,62118456.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,9772.0,0.0,0.0,0.0,0.0,0.0,2048.0,45667724.0,624460.0,45043264.0,8896.0,4331544.0,59812776.0,452344.0,65945364.0,11448.0,0.0,240228.0,2058676.0,265068.0,4303648.0,0.0,0.0,2323744.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,208.0,0.0,,13.0,140100.0,200320.0,217388.0,64102340.0,312330.0,527612.0,36.0,32534.0,,,0.0,100.4,0.0,13.43,15612.0,137.8,0.86,9.04,0.0,0.05,5183.0,196.67,0.16,38.86,0.0,11.0,,0.0,0.0,0.0,151552.0,9.0,18.0,36.0
2020-08-28 21:43:04,16718804.0,3746596.0,12972208.0,0.0,73220.0,0.0,217388.0,62079140.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,11928.0,0.0,0.0,0.0,0.0,0.0,2048.0,45640204.0,624500.0,45015704.0,8896.0,4331544.0,59812168.0,491248.0,65945364.0,11448.0,0.0,240228.0,2058336.0,266572.0,4303648.0,0.0,0.0,2324908.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,1816.0,0.0,,12.0,140380.0,202144.0,217388.0,64086808.0,314760.0,543344.0,35.0,32680.0,,,0.0,102.0,0.0,14.32,15360.0,136.74,0.92,9.12,0.0,0.05,5176.0,195.28,0.16,38.63,0.0,10.0,,0.0,0.0,0.0,151552.0,9.0,18.0,37.0
2020-08-28 21:43:05,16739408.0,3746600.0,12992808.0,0.0,73224.0,0.0,217388.0,62150992.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,12912.0,0.0,0.0,0.0,0.0,0.0,2048.0,45691184.0,624500.0,45066684.0,8896.0,4331544.0,59811860.0,419360.0,65945364.0,11448.0,0.0,240228.0,2058336.0,266540.0,4303648.0,0.0,0.0,2324876.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,1896.0,0.0,,11.0,77420.0,263552.0,217388.0,64165992.0,175075.0,462296.0,51.0,39430.0,,,0.0,100.4,0.22,81.91,9634.0,85.45,1.17,9.08,0.0,0.04,18885.0,245.96,3.79,13.34,42.0,0.0,,0.0,0.0,0.0,151552.0,5.0,10.0,33.0
2020-08-28 21:43:06,16738896.0,3746640.0,12992256.0,0.0,73224.0,0.0,217388.0,62149444.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,14040.0,0.0,0.0,0.0,0.0,0.0,2048.0,45689512.0,624460.0,45065052.0,8896.0,4331544.0,59811568.0,421412.0,65945364.0,11448.0,0.0,240228.0,2058176.0,266348.0,4303648.0,0.0,0.0,2324524.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,2176.0,0.0,,5.0,71412.0,288072.0,217388.0,64164960.0,166731.0,464592.0,50.0,41577.0,,,0.0,101.2,0.0,106.48,7918.0,70.71,1.31,9.14,0.0,0.03,25501.0,281.49,3.77,11.3,0.0,10.0,,0.0,0.0,0.0,151552.0,5.0,10.0,34.0
2020-08-28 21:43:07,16737968.0,3746556.0,12991412.0,0.0,73228.0,0.0,217396.0,62143656.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,13912.0,0.0,0.0,0.0,0.0,0.0,2048.0,45685172.0,624548.0,45060624.0,8896.0,4331544.0,59812580.0,427768.0,65945364.0,11448.0,0.0,240228.0,2058104.0,265328.0,4303648.0,0.0,0.0,2323432.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,144.0,0.0,,9.0,69228.0,264476.0,217388.0,64161848.0,161181.0,466092.0,52.0,39170.0,,,0.0,100.8,0.0,109.81,7568.0,67.16,1.36,9.09,0.0,0.03,23220.0,259.12,4.25,11.43,0.0,0.0,,0.0,0.0,0.0,151552.0,6.0,10.0,32.0
2020-08-28 21:43:08,16740756.0,3746596.0,12994160.0,0.0,73228.0,0.0,217396.0,62168468.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,15400.0,0.0,0.0,0.0,0.0,0.0,2048.0,45706744.0,624508.0,45082236.0,8896.0,4331544.0,59810224.0,400464.0,65945364.0,11448.0,0.0,240228.0,2058692.0,265232.0,4303648.0,0.0,0.0,2323924.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,64.0,0.0,,15.0,76752.0,320016.0,217396.0,64167788.0,180558.0,463976.0,49.0,45648.0,,,0.0,101.2,0.0,103.3,8121.0,71.31,1.29,8.99,0.0,0.03,26673.0,293.02,3.54,11.25,0.0,4.0,,0.0,0.0,0.0,151552.0,6.0,11.0,33.0
2020-08-28 21:43:09,16727872.0,3746560.0,12981312.0,0.0,73232.0,0.0,217404.0,62133252.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,9920.0,0.0,0.0,0.0,0.0,0.0,2048.0,45685284.0,624548.0,45060736.0,8896.0,4331544.0,59813564.0,437704.0,65945364.0,11448.0,0.0,240228.0,2059140.0,265296.0,4303648.0,0.0,0.0,2324436.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,16.0,0.0,,8.0,94996.0,389512.0,217404.0,64138188.0,218188.0,492064.0,42.0,51604.0,,,0.0,100.8,0.0,87.22,10728.0,94.21,1.16,8.99,0.0,0.02,34852.0,382.63,2.17,11.24,0.0,4.0,,0.0,0.0,0.0,151552.0,8.0,13.0,38.0
2020-08-28 21:43:10,16707828.0,3746648.0,12961180.0,0.0,73232.0,0.0,217404.0,62059244.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,11004.0,0.0,0.0,0.0,0.0,0.0,2048.0,45631260.0,624460.0,45006800.0,8896.0,4331544.0,59812356.0,509336.0,65945364.0,11448.0,0.0,240228.0,2060368.0,266576.0,4303648.0,0.0,0.0,2326944.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,1632.0,0.0,,4.0,94736.0,375264.0,217404.0,64236688.0,217302.0,392464.0,43.0,51029.0,,,0.0,100.0,0.01,85.33,10328.0,91.64,1.22,9.09,0.0,0.02,30524.0,364.88,2.41,12.24,2.0,3.0,,0.0,0.0,0.0,151552.0,7.0,13.0,38.0
2020-08-28 21:43:11,16726644.0,3746652.0,12979992.0,0.0,73236.0,0.0,217404.0,62125288.0,0.0,0.0,66527108.0,5367508.0,4194304.0,61419520.0,2457136.0,12380.0,0.0,0.0,0.0,0.0,0.0,2048.0,45678072.0,624460.0,45053612.0,8896.0,4331544.0,59812048.0,443244.0,65945364.0,11448.0,0.0,240228.0,2060528.0,266576.0,4303648.0,0.0,0.0,2327104.0,7052.0,33402876.0,33554428.0,11448.0,0.0,34359738367.0,0.0,1704.0,0.0,,12.0,69960.0,270920.0,217404.0,64149272.0,160571.0,481696.0,52.0,40138.0,,,0.0,101.2,0.0,96.92,8371.0,74.14,1.22,9.07,0.0,0.03,24582.0,280.95,3.55,11.7,0.0,3.0,,0.0,0.0,0.0,151552.0,6.0,10.0,32.0
